time_s,A1,A2,A3,AR1,AR2,AR3,CF1,CF2,CF3,RF1,RF2,RF3,RM1,RM2,RM3,U1,U2,U3,UR1,UR2,UR3,V1,V2,V3,VR1,VR2,VR3
5.500000042957254e-06,-0.04490846395492554,-0.049129024147987366,0.025175325572490692,11.450258255004883,-138.4356689453125,-86.10041809082031,-4.490834093484608e-10,-4.912888984520691e-10,2.517525632406148e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-1.1333574595311091e-13,-1.2398724625120594e-13,6.353514855070644e-14,2.8911345539839317e-11,-3.493380862362727e-10,-2.1735065136585519e-10,-8.242140836500766e-08,-9.016751079116148e-08,4.620479998607152e-08,2.1021369320806116e-05,-0.0002540588902775198,-0.00015804842405486852
6.000000212225132e-06,-0.05342692881822586,-0.05844805762171745,0.02995070442557335,13.620674133300781,-164.69834899902344,-102.42610931396484,-5.342678521813582e-10,-5.844789652265092e-10,2.9950622537633365e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-1.604933769433839e-13,-1.755768382245837e-13,8.997135176637416e-14,4.093825625717251e-11,-4.946997811394738e-10,-3.077763599534933e-10,-1.0697580421492603e-07,-1.1702955760028999e-07,5.996979268729774e-08,2.7281612346996553e-05,-0.00032975152134895325,-0.0002051236660918221
6.499999926745659e-06,-0.06268148124217987,-0.06857235729694366,0.035138726234436035,15.978240013122559,-193.23133850097656,-120.160888671875,-6.26813101423096e-10,-6.857217016431605e-10,3.5138630893882805e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-2.210224733269206e-13,-2.417945401192445e-13,1.2390347808085428e-13,5.6374079016041634e-11,-6.812814756784746e-10,-4.2383674347945544e-10,-1.3597347958693717e-07,-1.4875246279189014e-07,7.622565334486353e-08,3.467385977273807e-05,-0.00041914317989721894,-0.0002607140922918916
7.000000096013537e-06,-0.07267138361930847,-0.07950111478567123,0.04073897749185562,18.522703170776367,-224.032470703125,-139.30307006835938,-7.26711801846136e-10,-7.950089475627919e-10,4.073886783473313e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-2.972366547771693e-13,-3.2517142190685577e-13,1.6662853822430046e-13,7.580819999519761e-11,-9.162163250309163e-10,-5.699655192259456e-10,-1.6978229666619882e-07,-1.8573867066606908e-07,9.517859922425487e-08,4.329162402427755e-05,-0.0005233684787526727,-0.00032552381162531674
7.499999810534064e-06,-0.08339588344097137,-0.0912334993481636,0.04675103724002838,21.25381088256836,-257.099609375,-159.85096740722656,-8.339565149562134e-10,-9.123324873350214e-10,4.675090869987741e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-3.9163334034086894e-13,-4.2843967306208097e-13,2.195465760145704e-13,9.987673188494028e-11,-1.2072046695621452e-09,-7.509481925183081e-10,-2.0876973394479137e-07,-2.2839019209186517e-07,1.1703463798085068e-07,5.322829383658245e-05,-0.0006435608956962824,-0.0004002561327069998
7.999999979801942e-06,-0.09485423564910889,-0.1037687137722969,0.053174491971731186,24.17131233215332,-292.4305725097656,-181.8029022216797,-9.48539802259063e-10,-1.0376842718429202e-09,5.317434270679655e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-5.068936806754132e-13,-5.545323315120365e-13,2.841606073708536e-13,1.292624340898385e-10,-1.5625131188912178e-09,-9.71921654269181e-10,-2.533029430651368e-07,-2.7710865424523945e-07,1.4199957831806387e-07,6.457712152041495e-05,-0.0007808529189787805,-0.00048561347648501396
8.50000014906982e-06,-0.10704570263624191,-0.11710593104362488,0.06000891700387001,27.274951934814453,-330.02325439453125,-205.1571807861328,-1.0704541697492687e-09,-1.1710561409472575e-09,6.000875352185631e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-6.458822734457803e-13,-7.065832294261831e-13,3.620764712358726e-13,1.646947023203893e-10,-1.9909744963797493e-09,-1.2383739589338916e-09,-3.0374860671145143e-07,-3.322952579765115e-07,1.7027899446020456e-07,7.743125024717301e-05,-0.0009363759309053421,-0.0005822974490001798
9.000000318337698e-06,-0.11996954679489136,-0.13124434649944305,0.06725390255451202,30.564477920532227,-369.87548828125,-229.91212463378906,-1.1996921234214142e-09,-1.3124399345088023e-09,6.725371926030732e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-8.116469193790443e-13,-8.879266137455655e-13,4.550027889183017e-13,2.0694941593735194e-10,-2.5019868399311918e-09,-1.5561434363320359e-09,-3.6047313756171206e-07,-3.9435079202121415e-07,2.0207828299589892e-07,9.188367403112352e-05,-0.0011112602660432458,-0.0006910087540745735
9.499999578110874e-06,-0.13362500071525574,-0.14618314802646637,0.0749090313911438,34.03963851928711,-411.9851379394531,-256.0660400390625,-1.3362464468258395e-09,-1.4618274368771722e-09,7.490882358851536e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-1.0074186493694293e-12,-1.1020971461828122e-12,5.647507743573865e-13,2.568489587684297e-10,-3.1055134019908337e-09,-1.931419024714387e-09,-4.23842521968254e-07,-4.6367566142180294e-07,2.3760262024552503e-07,0.00010802728502312675,-0.0013066352112218738,-0.0008124473970383406
9.999999747378752e-06,-0.14801135659217834,-0.16192151606082916,0.08297388255596161,37.7001838684082,-456.35003662109375,-283.6172790527344,-1.4801094794236747e-09,-1.61921065444659e-09,8.297365017284619e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-1.236611182377223e-12,-1.3528294153311582e-12,6.932342070178898e-13,3.1526212196375525e-10,-3.812081317278171e-09,-2.3707391605398698e-09,-4.9422237680119e-07,-5.406698733168014e-07,2.77056983577495e-07,0.0001259548298548907,-0.001523628830909729,-0.0009473123354837298
1.049999991664663e-05,-0.1631278246641159,-0.17845863103866577,0.09144803881645203,41.54585647583008,-502.968017578125,-312.5640869140625,-1.6312737827206547e-09,-1.7845813715666736e-09,9.144778267966558e-10,0.0,0.0,0.0,0.0,-0.0,0.0,-1.502821088059103e-12,-1.644058045084662e-12,8.424693234698744e-13,3.831040484847392e-10,-4.632781713809209e-09,-2.880991445408654e-09,-5.719779778701195e-07,-6.257329800973821e-07,3.2064608035398123e-07,0.00014575893874280155,-0.00176336825825274,-0.0010963019449263811
1.1000000085914508e-05,-0.1789737045764923,-0.19579367339611053,0.10033108294010162,45.57640838623047,-551.8369750976562,-342.90484619140625,-1.7897321402671196e-09,-1.9579313725870406e-09,1.0033081032645441e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.8098276783479195e-12,-1.9799173151674454e-12,1.014574600548268e-12,4.613361082039802e-10,-5.579269046762647e-09,-3.469412535039851e-09,-6.574742315024196e-07,-7.192641078290762e-07,3.685745184611733e-07,0.0001675321109360084,-0.0020269795786589384,-0.001260113436728716
1.1500000255182385e-05,-0.19554822146892548,-0.21392585337162018,0.10962259769439697,49.79158401489258,-602.9547119140625,-374.6378479003906,-1.9554768915241993e-09,-2.1392527749242163e-09,1.0962230012623309e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-2.161592085880848e-12,-2.364740781662933e-12,1.2117708095629731e-12,5.509659950497792e-10,-6.663760654390671e-09,-4.143587695182305e-09,-7.510755608564068e-07,-8.216621267820301e-07,4.2104659314645687e-07,0.00019136673654429615,-0.0023155875969678164,-0.0014394434401765466
1.2000000424450263e-05,-0.2128506600856781,-0.23285433650016785,0.11932216584682465,54.19113540649414,-656.3191528320312,-407.76141357421875,-2.1285007090199315e-09,-2.3285369188386085e-09,1.1932184129648249e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-2.5622583482015626e-12,-2.803061819114938e-12,1.4363808536685396e-12,6.530474494503835e-10,-7.899036091885137e-09,-4.911450357525382e-09,-8.531462185601413e-07,-9.333253387922014e-07,4.7826648597038e-07,0.0002173550456063822,-0.002630316186696291,-0.001634987653233111
1.249999968422344e-05,-0.2308802455663681,-0.2525783181190491,0.1294293850660324,58.77480697631836,-711.9280395507812,-442.27386474609375,-2.3087960432377486e-09,-2.5257762548136498e-09,1.2942902305468351e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-3.0161515646165427e-12,-3.299612319485057e-12,1.6908295510237314e-12,7.686803416007137e-10,-9.298435799109939e-09,-5.781280787431342e-09,-9.640498319640756e-07,-1.0546517614784534e-06,5.40438065854687e-07,0.00024558918084949255,-0.002972288290038705,-0.0018474409589543939
1.2999999853491317e-05,-0.24963624775409698,-0.2730969786643982,0.13994380831718445,63.5423469543457,-769.779296875,-478.1734924316406,-2.496355566705688e-09,-2.730962345154353e-09,1.399434235160868e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-3.5277796309185483e-12,-3.859323451094188e-12,1.9776437432117433e-12,8.99010643706788e-10,-1.0875861988779434e-08,-6.761707638247572e-09,-1.0841499715752434e-06,-1.1860387303386233e-06,6.077651164559938e-07,0.00027616109582595527,-0.0033426254522055387,-0.002077497309073806
1.3500000022759195e-05,-0.26911792159080505,-0.29440951347351074,0.15086503326892853,68.4935073852539,-829.8707275390625,-515.4586791992188,-2.6911719519517874e-09,-2.944086974210336e-09,1.5086462079594298e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-4.101830854141841e-12,-4.48732414073949e-12,2.2994520783997663e-12,1.0452302356966925e-09,-1.2645778646458439e-08,-7.86170595290514e-09,-1.2138094689362333e-06,-1.3278836377139669e-06,6.804510235269845e-07,0.00030916271498426795,-0.0037424482870846987,-0.002325850073248148
1.4000000192027073e-05,-0.2893245220184326,-0.31651508808135986,0.16219265758991241,73.6280288696289,-892.2001953125,-554.127685546875,-2.8932374274148742e-09,-3.1651423704204262e-09,1.621922152139632e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-4.743176771487834e-12,-5.188943458939166e-12,2.6589847944985534e-12,1.2085767941982795e-09,-1.4623207533759341e-08,-9.090595831651171e-09,-1.353391098746215e-06,-1.480583136981295e-06,7.586992296637618e-07,0.0003446857735980302,-0.004172876477241516,-0.0025931913405656815
1.4500000361294951e-05,-0.3102553188800812,-0.3394129276275635,0.1739262342453003,78.94566345214844,-956.765625,-594.1788330078125,-3.102544665622986e-09,-3.3941198740450318e-09,1.7392576268093762e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-5.456867596675963e-12,-5.969707801006807e-12,3.0590738275826368e-12,1.390334070094923e-09,-1.682373174105578e-08,-1.045804598476252e-08,-1.5032570672701695e-06,-1.6445334267700673e-06,8.427127227150777e-07,0.00038282189052551985,-0.004635028541088104,-0.0028802126180380583
1.4999999621068127e-05,-0.33190956711769104,-0.36310216784477234,0.18606537580490112,84.4461669921875,-1023.5647583007812,-635.6104125976562,-3.3190863391041603e-09,-3.6310117135229802e-09,1.8606486351657736e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-6.248136990433251e-12,-6.835340453370531e-12,3.5026523782094587e-12,1.591831444436309e-09,-1.9263490358412128e-08,-1.1974067959386048e-08,-1.6637693533994025e-06,-1.820130592022906e-06,9.326943768428464e-07,0.0004236625391058624,-0.005130021832883358,-0.0031876047141849995
1.5499999790336005e-05,-0.3542864918708801,-0.38758203387260437,0.19860965013504028,90.12928009033203,-1092.595458984375,-678.4208374023438,-3.5428551203864345e-09,-3.8758094511592844e-09,1.986091069383633e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-7.122398157366483e-12,-7.79176462933906e-12,3.992755345100241e-12,1.8144439284384362e-09,-2.1959186469189262e-08,-1.3649020580430715e-08,-1.8352894812778686e-06,-2.007770035561407e-06,1.0288470093655633e-06,0.00046729910536669195,-0.005658973008394241,-0.0035160575062036514
1.5999999959603883e-05,-0.37738534808158875,-0.4128516614437103,0.21155862510204315,95.9947509765625,-1163.8555908203125,-722.6083984375,-3.773843459953241e-09,-4.128505537437377e-09,2.1155805995931587e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-8.085246014366554e-12,-8.845100867016509e-12,4.532518891459114e-12,2.059592496550522e-09,-2.492807560372512e-08,-1.549360462149707e-08,-2.018178520302172e-06,-2.2078468191466527e-06,1.131372869167535e-06,0.0005138228298164904,-0.006222996395081282,-0.0038662597071379423
1.650000012887176e-05,-0.401205450296402,-0.4389103055000305,0.2249119132757187,102.04232788085938,-1237.3431396484375,-768.1713256835938,-4.012043586243408e-09,-4.389090868528456e-09,2.2491131179691592e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-9.142453287480645e-12,-1.000166529457891e-11,5.125180228132686e-12,2.3287434203211888e-09,-2.8187972844762044e-08,-1.7518869910304602e-08,-2.212797426182078e-06,-2.420755890852888e-06,1.2404742619764875e-06,0.0005633247783407569,-0.006823207251727581,-0.004238899797201157
1.700000029813964e-05,-0.42574599385261536,-0.4657571017742157,0.23866908252239227,108.27176666259766,-1313.0556640625,-815.1080322265625,-4.257448171784972e-09,-4.657558339005163e-09,2.386684405664141e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.0299977884487e-11,-1.1267972666040293e-11,5.774077830450475e-12,2.6234083794207663e-09,-3.175724927473311e-08,-1.9736205558729125e-08,-2.4195064725063276e-06,-2.646891061885981e-06,1.3563534366767271e-06,0.0006158960750326514,-0.00746071757748723,-0.00463466439396143
1.7500000467407517e-05,-0.4510062634944916,-0.4933912456035614,0.25282973051071167,114.68280792236328,-1390.9912109375,-863.4168701171875,-4.510050555239786e-09,-4.933899067083303e-09,2.528290243830611e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.1563952052873194e-11,-1.2650735493890952e-11,6.482650354022734e-12,2.9451450167528037e-09,-3.5654835528475814e-08,-2.215734440369488e-08,-2.638665819176822e-06,-2.886646825572825e-06,1.4792119600315345e-06,0.0006716274656355381,-0.008136640302836895,-0.005054241046309471
1.8000000636675395e-05,-0.47698551416397095,-0.5218119621276855,0.2673933804035187,121.27519989013672,-1471.1475830078125,-913.0960083007812,-4.769842298912863e-09,-5.2181050591570965e-09,2.67392663566568e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.2940692788177e-11,-1.4156861447012226e-11,7.254438803144803e-12,3.29555605027565e-09,-3.990021468780469e-08,-2.4794365671709784e-08,-2.870634943974437e-06,-3.1404160836245865e-06,1.6092516261778655e-06,0.000730609695892781,-0.008852086961269379,-0.005498314276337624
1.8500000805943273e-05,-0.5036830306053162,-0.5510183572769165,0.28235968947410583,128.0487060546875,-1553.522705078125,-964.1439208984375,-5.036816297376845e-09,-5.510168765709977e-09,2.8235893623218544e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.4436694027730734e-11,-1.5793456820123453e-11,8.093083495031017e-12,3.6762892730024532e-09,-4.451342405786818e-08,-2.7659687873438088e-08,-3.1157735520537244e-06,-3.408592192499782e-06,1.7466738881921628e-06,0.0007929334533400834,-0.009608165360987186,-0.005967569537460804
1.8999999156221747e-05,-0.5310980081558228,-0.5810096859931946,0.29772821068763733,135.0030517578125,-1638.1142578125,-1016.5588989257812,-5.310965445204374e-09,-5.810080860868538e-09,2.977273982907036e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.605863012010822e-11,-1.7567822196973282e-11,9.00232579453819e-12,4.089038441179582e-09,-4.951505871986228e-08,-3.076607413277088e-08,-3.374439984327182e-06,-3.691567826535902e-06,1.8916797444035183e-06,0.0008586891344748437,-0.01040598563849926,-0.006462690886110067
1.9499999325489625e-05,-0.5592296719551086,-0.6117851138114929,0.31349852681159973,142.13800048828125,-1724.9202880859375,-1070.339111328125,-5.592281748789674e-09,-6.117834239205422e-09,3.134976722662941e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.7813356692486515e-11,-1.9487455052424885e-11,9.986008547846481e-12,4.5355421640635996e-09,-5.49262679783169e-08,-3.412662508139874e-08,-3.6469932638283353e-06,-3.9897354326967616e-06,2.044470420514699e-06,0.0009279671940021217,-0.011246656067669392,-0.00698436051607132
1.9999999494757503e-05,-0.5880774259567261,-0.6433438062667847,0.329670250415802,149.45330810546875,-1813.9384765625,-1125.483154296875,-5.880758102705386e-09,-6.433420463025641e-09,3.296693362742076e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.9707903711752017e-11,-2.1560050619817694e-11,1.1048073914055045e-11,5.017583681876658e-09,-6.076874825566847e-08,-3.775479129330961e-08,-3.933791504096007e-06,-4.303486093704123e-06,2.205246573794284e-06,0.0010008577955886722,-0.01213128212839365,-0.007533261552453041
2.049999966402538e-05,-0.6176403760910034,-0.6756849884986877,0.34624290466308594,156.94869995117188,-1905.1666259765625,-1181.9891357421875,-6.176386957434943e-09,-6.756831538723418e-09,3.462419462252342e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-2.1749484158117838e-11,-2.3793496686796978e-11,1.2192564666224648e-11,5.536992198074131e-09,-6.706476085582835e-08,-4.166435374486355e-08,-4.235192136547994e-06,-4.633212029148126e-06,2.3742088615108514e-06,0.001077451161108911,-0.013060970231890678,-0.008110075257718563
2.099999983329326e-05,-0.6479178667068481,-0.7088078260421753,0.3632161021232605,164.62396240234375,-1998.602783203125,-1239.85546875,-6.479160763461778e-09,-7.088059028603766e-09,3.6321510243908506e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-2.3945489688315114e-11,-2.6195880534207738e-11,1.3423625058739397e-11,6.095641769121585e-09,-7.383710709518709e-08,-4.586944157836115e-08,-4.551553047349444e-06,-4.979303867003182e-06,2.551557599872467e-06,0.0011578371049836278,-0.014036823995411396,-0.00871548242866993
2.1500000002561137e-05,-0.6789091229438782,-0.7427114844322205,0.38058942556381226,172.4788055419922,-2094.24462890625,-1299.0804443359375,-6.7890724153585325e-09,-7.427094494971698e-09,3.8058836082655034e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-2.6303488900869532e-11,-2.8775481997200814e-11,1.4745496490498056e-11,6.695450416316362e-09,-8.110914961889648e-08,-5.0384521443902486e-08,-4.883231667918153e-06,-5.342152689991053e-06,2.737492877713521e-06,0.0012421056162565947,-0.015059947967529297,-0.009350161999464035
2.2000000171829015e-05,-0.7106133699417114,-0.7773951888084412,0.3983624577522278,180.51300048828125,-2192.090087890625,-1359.662353515625,-7.10611436360864e-09,-7.773930832399856e-09,3.983613439118017e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-2.8831229070824804e-11,-3.1540776934679826e-11,1.616252270908447e-11,7.338382790322839e-09,-8.890479108458749e-08,-5.5224397499387123e-08,-5.2305836106825154e-06,-5.7221482165914495e-06,2.932214783868403e-06,0.0013303463347256184,-0.01613144390285015,-0.010014792904257774
2.2500000341096893e-05,-0.7430298924446106,-0.8128581047058105,0.41653478145599365,188.72628784179688,-2292.136962890625,-1421.599609375,-7.430278614606323e-09,-8.128558270925623e-09,4.165336520145502e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-3.1536637884466145e-11,-3.4500437229301184e-11,1.767914981076757e-11,8.026447062547959e-09,-9.724850258407969e-08,-6.040421141051411e-08,-5.5939658523129765e-06,-6.1196801652840804e-06,3.135923179797828e-06,0.0014226490166038275,-0.01725241169333458,-0.010710055008530617
2.300000051036477e-05,-0.7761579751968384,-0.8490993976593018,0.43510597944259644,197.11843872070312,-2394.38330078125,-1484.890380859375,-7.761558507013433e-09,-8.490970593300062e-09,4.35104796636665e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-3.442781476570289e-11,-3.766332731802713e-11,1.9299915832160508e-11,8.761696257408857e-09,-1.0616529522167184e-07,-6.593946011435037e-08,-5.97373445998528e-06,-6.535138709296007e-06,3.34881747221516e-06,0.001519103068858385,-0.018423954024910927,-0.011436622589826584
2.350000067963265e-05,-0.8099968433380127,-0.8861182332038879,0.4540756344795227,205.6891632080078,-2498.82666015625,-1549.533203125,-8.099946491313403e-09,-8.861158029560556e-09,4.540743780978573e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-3.751304822330326e-11,-4.103850592684921e-11,2.1029468097455428e-11,9.546228696422077e-09,-1.1568072721956923e-07,-7.184595318676656e-08,-6.3702445913804695e-06,-6.9689117481175344e-06,3.5710968404600862e-06,0.0016197977820411325,-0.01964716985821724,-0.01219517458230257
2.4000000848900527e-05,-0.8445457816123962,-0.9239138960838318,0.47344332933425903,214.43824768066406,-2605.46484375,-1615.5262451171875,-8.445434573900457e-09,-9.239113474279748e-09,4.7344204112675925e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-4.080079676893611e-11,-4.4635229540235244e-11,2.2872547605912175e-11,1.0382186665935933e-08,-1.258209039178837e-07,-7.81398625804286e-08,-6.783851858926937e-06,-7.421389000228373e-06,3.8029606912459712e-06,0.0017248225631192327,-0.020923154428601265,-0.012986385263502598
2.4499999199179e-05,-0.8798040151596069,-0.9624854922294617,0.493208646774292,223.3654327392578,-2714.296142578125,-1682.867919921875,-8.798015649347235e-09,-9.62482804567344e-09,4.932072972252399e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-4.4299692386617906e-11,-4.846294893168235e-11,2.4833994236028722e-11,1.1271757749398148e-08,-1.3661249909091566e-07,-8.48376728868061e-08,-7.214910965558374e-06,-7.892957910371479e-06,4.044607976538828e-06,0.0018342663533985615,-0.02225300669670105,-0.013810930773615837
2.499999936844688e-05,-0.9157707691192627,-1.0018322467803955,0.5133711695671082,232.47044372558594,-2825.31787109375,-1751.5565185546875,-9.157682612226381e-09,-1.0018294638314273e-08,5.133697467130105e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-4.8018557879947465e-11,-5.253130569427e-11,2.6918751949711606e-11,1.2217173939177428e-08,-1.4808270520916267e-07,-9.195623107416395e-08,-7.663776159461122e-06,-8.384005923289806e-06,4.296236966183642e-06,0.0019482182106003165,-0.023637821897864342,-0.014669482596218586
2.5499999537714757e-05,-0.952445387840271,-1.041953206062317,0.5339304804801941,241.75306701660156,-2938.528076171875,-1821.59033203125,-9.524427468932117e-09,-1.0419504370418053e-08,5.339289899097821e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-5.1966375647083396e-11,-5.6850135710107e-11,2.913186011865854e-11,1.3220711636563465e-08,-1.6025929028273822e-07,-9.951270385499811e-08,-8.130802598316222e-06,-8.894921847968362e-06,4.5580463847727515e-06,0.0020667670760303736,-0.025078697130084038,-0.01556271594017744
2.5999999706982635e-05,-0.989827036857605,-1.0828478336334229,0.5548861622810364,251.21302795410156,-3053.9248046875,-1892.9677734375,-9.898243114037086e-09,-1.0828448360200582e-08,5.548846271352659e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-5.6152322375213615e-11,-6.142946568088448e-11,3.1478458728528835e-11,1.4284690763588515e-08,-1.7317054812338029e-07,-1.0752460610774506e-07,-8.61634180182591e-06,-9.4260913101607e-06,4.830234956898494e-06,0.002190001541748643,-0.026576722040772438,-0.016491301357746124
2.6499999876250513e-05,-1.0279150009155273,-1.1245150566101074,0.5762377977371216,260.85009765625,-3171.505615234375,-1965.68701171875,-1.027912244211393e-08,-1.1245120390412922e-08,5.76236169891331e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-6.058573781553278e-11,-6.62795304751107e-11,3.396378664421995e-11,1.541147653938424e-08,-1.8684534097701544e-07,-1.1600977245507238e-07,-9.12074938241858e-06,-9.977900845115073e-06,5.113000042911153e-06,0.002318010199815035,-0.02813299372792244,-0.01745591126382351
2.700000004551839e-05,-1.0667085647583008,-1.1669542789459229,0.5979849100112915,270.66400146484375,-3291.2685546875,-2039.74658203125,-1.0667056571378453e-08,-1.1669509802914035e-08,5.979833073155305e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-6.527614559992401e-11,-7.141073149474764e-11,3.659318334459094e-11,1.6603479480181704e-08,-2.0131304268034e-07,-1.2498638568558817e-07,-9.644377314543817e-06,-1.0550736988079734e-05,5.406539912655717e-06,0.002450881525874138,-0.029748599976301193,-0.018457217141985893
2.750000021478627e-05,-1.106207013130188,-1.2101644277572632,0.6201272010803223,280.6545104980469,-3413.211181640625,-2115.14453125,-1.1062039284581715e-08,-1.2101611268633405e-08,6.201255065008127e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-7.0233242832618e-11,-7.683369218636216e-11,3.937208198356856e-11,1.7863150958419283e-08,-2.166035955042389e-07,-1.344729696484137e-07,-1.0187577572651207e-05,-1.1144986274302937e-05,5.711051926482469e-06,0.002588704228401184,-0.031424630433321,-0.0194958858191967
2.8000000384054147e-05,-1.146409511566162,-1.2541449069976807,0.6426641941070557,290.82135009765625,-3537.331787109375,-2191.879638671875,-1.146406347629636e-08,-1.2541414129429995e-08,6.426624565847305e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-7.546691049853393e-11,-8.255920252997484e-11,4.230602326793509e-11,1.919299030817001e-08,-2.327475101537857e-07,-1.4448835372604663e-07,-1.075070395017974e-05,-1.176103251054883e-05,6.026733899489045e-06,0.002731566084548831,-0.033162180334329605,-0.020572587847709656
2.8500000553322025e-05,-1.1873153448104858,-1.2988947629928589,0.6655954718589783,301.164306640625,-3663.627685546875,-2269.94970703125,-1.187312026473819e-08,-1.2988912168054867e-08,6.655936246602323e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-8.098719611604466e-11,-8.859827455021119e-11,4.5400634640646587e-11,2.059553771971423e-08,-2.4977580892482365e-07,-1.5505175099406188e-07,-1.13341066025896e-05,-1.2399261322570965e-05,6.35378319202573e-06,0.0028795553371310234,-0.034962333738803864,-0.02168799191713333
2.9000000722589903e-05,-1.2289237976074219,-1.3444132804870605,0.6889206171035767,311.6830749511719,-3792.09716796875,-2349.353515625,-1.2289204320836689e-08,-1.3444095614545404e-08,6.889186998648711e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-8.680432067587063e-11,-9.496207986625649e-11,4.866165456696159e-11,2.2073379568610108e-08,-2.677200257039658e-07,-1.66182644534274e-07,-1.1938138413825072e-05,-1.3060058336122893e-05,6.692396709695458e-06,0.003032760228961706,-0.036826178431510925,-0.022842764854431152
2.950000089185778e-05,-1.2712340354919434,-1.3906996250152588,0.7126391530036926,322.3774719238281,-3922.73779296875,-2430.0888671875,-1.2712305874629237e-08,-1.3906957363474248e-08,7.12637193700516e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-9.29286925188677e-11,-1.0166200520300706e-10,5.2094911717759373e-11,2.3629146639336795e-08,-2.8661233386628737e-07,-1.7790091533242958e-07,-1.2563149539346341e-05,-1.3743805538979359e-05,7.042770903353812e-06,0.003191268304362893,-0.03875479847192764,-0.024037571623921394
2.9999999242136255e-05,-1.3142454624176025,-1.4377528429031372,0.7367507815361023,333.2472229003906,-4055.547607421875,-2512.15478515625,-1.3142418708866899e-08,-1.4377489421235623e-08,7.367487508957993e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-9.937087958045154e-11,-1.087096176966007e-10,5.5706338847327785e-11,2.526551057258075e-08,-3.0648536153421446e-07,-1.9022672859136946e-07,-1.3209491953602992e-05,-1.4450887647399213e-05,7.4051026786037255e-06,0.0033551675733178854,-0.040749285370111465,-0.025273079052567482
3.0499999411404133e-05,-1.3579572439193726,-1.485572338104248,0.7612549662590027,344.29205322265625,-4190.5244140625,-2595.548828125,-1.3579535718122315e-08,-1.4855682906045331e-08,7.61252927361511e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.06141651023961e-10,-1.1611668571109846e-10,5.950195891557541e-11,2.6985190970663098e-08,-3.273723336860712e-07,-2.0318061899615714e-07,-1.3877513993065804e-05,-1.5181688468146604e-05,7.779588486300781e-06,0.0035245453473180532,-0.04281071573495865,-0.02654995210468769
3.099999958067201e-05,-1.4023686647415161,-1.5341572761535645,0.7861514091491699,355.5117492675781,-4327.666015625,-2680.27001953125,-1.402364802061129e-08,-1.5341530712476015e-08,7.861492790084412e-09,0.0,0.0,0.0,0.0,-0.0,0.0,-1.1325192172950693e-10,-1.2389515802180284e-10,6.348790243526636e-11,2.8790946515755422e-08,-3.493069868909515e-07,-2.1678340544895036e-07,-1.4567567632184364e-05,-1.5936589988996275e-05,8.166423867805861e-06,0.003699489403516054,-0.04494017735123634,-0.027868853881955147
